"id"	"codigo_localidad"	"codigo_postal"	"nombre_localidad"	"nombre_localidad_resumido"	"id_departamento"	"id_provincia"	"ver"
3258	3258		LA UNION	LA UNION	369	12	v.1
5073	5073		SAN GREGORIO	SAN GREGORIO	545	21	v.1
1552	1552		COLONIA SANTA MARIA	COLONIA SANTA MARIA	210	5	v.1
10	10		ABASTO	ABASTO	9	1	v.1
2268	2268		KILOMETRO 374 ,AP.	KILOMETRO 374 ,AP.	236	6	v.1
4798	4798	3045	SAN MARTIN NORTE	SAN MARTIN NORTE	517	20	v.1
4990	4990		LA ALOJA ,EMB.	LA ALOJA ,EMB.	531	21	v.1
1729	1729		LA CAÑADA	LA CAÑADA	212	5	v.1
4005	4005		CAUCETE	CAUCETE	469	17	v.1
2839	2839		SANTA CLARA	SANTA CLARA	299	9	v.1
2351	2351		SAN LUIS DEL PALMAR	SAN LUIS DEL PALMAR	246	6	v.1
1008	1008		BAÑADO DE OVANTA	BAÑADO DE OVANTA	148	2	v.1
249	249		CROTO	CROTO	34	1	v.1
331	331		FAUZON	FAUZON	7	1	v.1
5264	5264		GASTONA	GASTONA	570	23	v.1
888	888		TAPALQUE	TAPALQUE	34	1	v.1
4913	4913		CAÑADA ESCOBAR	CAÑADA ESCOBAR	528	21	v.1
2246	2246		GOBERNADOR JUAN E.MARTINEZ	GOBERNADOR JUAN E.MA	248	6	v.1
541	541		LAS HERMANAS	LAS HERMANAS	133	1	v.1
2017	2017		SAN ANTONIO DE LITIN	SAN ANTONIO DE LITIN	216	5	v.1
3905	3905		PIQUETE CABADO	PIQUETE CABADO	432	16	v.1
2278	2278		KILOMETRO 442 ,AP.	KILOMETRO 442 ,AP.	254	6	v.1
4097	4097		USNO	USNO	466	17	v.1
1379	1379		PAMPA DEL CASTILLO	PAMPA DEL CASTILLO	190	4	v.1
3082	3082		LOS TAMBILLOS	LOS TAMBILLOS	333	11	v.1
2022	2022		SAN CARLOS	SAN CARLOS	206	5	v.1
848	848		SANTA LUCIA	SANTA LUCIA	77	1	v.1
3755	3755		CAFAYATE	CAFAYATE	442	16	v.1
1131	1131		SAN MIGUEL	SAN MIGUEL	153	2	v.1
2430	2430		COLONIA ELIA	COLONIA ELIA	261	7	v.1
1272	1272		PRESIDENCIA ROCA	PRESIDENCIA ROCA	187	3	v.1
3923	3923		QUIJARRO, ANTONIO	QUIJARRO, ANTONIO	444	16	v.1
3914	3914		PROFESOR SALVADOR MAZZA ,EST.POCITOS	PROFESOR SALVADOR MA	444	16	v.1
171	171		CARBONI, ANTONIO	CARBONI, ANTONIO	41	1	v.1
5233	5233		COLONIA NUEVA TRINIDAD	COLONIA NUEVA TRINID	569	23	v.1
4682	4682		LUDUEÑA ,EST.	LUDUEÑA ,EST.	503	20	v.1
594	594	1650	MAIPU	MAIPU	134	1	v.1
1797	1797		LAS MOSTAZAS	LAS MOSTAZAS	233	5	v.1
1902	1902		OLAEN	OLAEN	207	5	v.1
4590	4590		GRUTLY NORTE	GRUTLY NORTE	524	20	v.1
4680	4680		LOS SEMBRADOS	LOS SEMBRADOS	511	20	v.1
5276	5276		INGENIO LA CORONA	INGENIO LA CORONA	570	23	v.1
2490	2490		KILOMETRO 180 ,AP.	KILOMETRO 180 ,AP.	263	7	v.1
1226	1226		KILOMETRO 75	KILOMETRO 75	169	3	v.1
2891	2891		CARRO QUEMADO	CARRO QUEMADO	320	10	v.1
2845	2845		SOL DE MAYO	SOL DE MAYO	292	9	v.1
3619	3619		CORONEL BELISLE	CORONEL BELISLE	420	15	v.1
4839	4839		TORRES, MIGUEL	TORRES, MIGUEL	502	20	v.1
2109	2109		VELEZ SARSFIELD, DALMACIO	VELEZ SARSFIELD, DAL	211	5	v.1
3438	3438		PROFUNDIDAD	PROFUNDIDAD	383	13	v.1
4728	4728	3085	PILAR	PILAR	524	20	v.1
712	712		PEREZ MILLAN	PEREZ MILLAN	115	1	v.1
3816	3816		GENERAL BALLIVIAN	GENERAL BALLIVIAN	444	16	v.1
1787	1787		LAS CHACRAS	LAS CHACRAS	205	5	v.1
4732	4732		POMPEYA ,AP.	POMPEYA ,AP.	508	20	v.1
5039	5039		NUEVA ESPERANZA	NUEVA ESPERANZA	531	21	v.1
2747	2747		EL MORENO	EL MORENO	290	9	v.1
3678	3678		MANCHA BLANCA ,EST.	MANCHA BLANCA ,EST.	423	15	v.1
1259	1259		NAPENAY	NAPENAY	161	3	v.1
1509	1509		CERRO COLORADO	CERRO COLORADO	227	5	v.1
609	609		MASUREL ,EST.	MASUREL ,EST.	40	1	v.1
4432	4432	2183	AREQUITO	AREQUITO	513	20	v.1
413	413		GUERNICA	GUERNICA	26	1	v.1
619	619		MICHEO, JOSE M.	MICHEO, JOSE M.	116	1	v.1
4787	4787	2347	SAN GUILLERMO	SAN GUILLERMO	509	20	v.1
574	574		LOPEZ LECUBE	LOPEZ LECUBE	2	1	v.1
3917	3917		PUENTE DE PLATA	PUENTE DE PLATA	435	16	v.1
1488	1488		CANTERAS EL SAUCE ,EST.EMP.	CANTERAS EL SAUCE ,E	205	5	v.1
3488	3488		SANTA ANA	SANTA ANA	383	13	v.1
1682	1682		ISCHILIN	ISCHILIN	219	5	v.1
3606	3606		CHELFORO	CHELFORO	420	15	v.1
2629	2629		COLONIA CAMPO VILLAFAÑE	COLONIA CAMPO VILLAF	281	8	v.1
1694	1694		KILOMETRO 16	KILOMETRO 16	205	5	v.1
4792	4792	2451	SAN JORGE	SAN JORGE	523	20	v.1
5012	5012		LIBERTAD	LIBERTAD	529	21	v.1
2792	2792		MEDANITOS	MEDANITOS	296	9	v.1
1777	1777		LAGUNA LARGA	LAGUNA LARGA	226	5	v.1
5034	5034		MISTOL PAMPA ,AP.	MISTOL PAMPA ,AP.	529	21	v.1
4502	4502	2317	COLONIA ALDAO	COLONIA ALDAO	511	20	v.1
4544	4544		EL RABON	EL RABON	504	20	v.1
2947	2947		LUAN TORO	LUAN TORO	320	10	v.1
2174	2174		ALEM CUE	ALEM CUE	240	6	v.1
4613	4613		JUNCAL	JUNCAL	505	20	v.1
2922	2922		GOBERNADOR AYALA	GOBERNADOR AYALA	317	10	v.1
4258	4258		PASO DEL REY	PASO DEL REY	487	18	v.1
311	311		ENERGIA	ENERGIA	99	1	v.1
237	237		CORONEL MARTINEZ DE HOZ	CORONEL MARTINEZ DE 	46	1	v.1
4437	4437		AROMOS ,EST.	AROMOS ,EST.	516	20	v.1
5079	5079		SANTA BARBARA	SANTA BARBARA	555	21	v.1
5038	5038		NASALO	NASALO	552	21	v.1
3374	3374		CAMPIÑAS DE AMERICA	CAMPIÑAS DE AMERICA	384	13	v.1
387	387		GOBERNADOR ARIAS	GOBERNADOR ARIAS	71	1	v.1
403	403		GOUIN	GOUIN	89	1	v.1
2781	2781		LAGUNA	LAGUNA	292	9	v.1
1392	1392		RAWSON	RAWSON	201	4	v.1
4826	4826		STEPHENSON ,EST.	STEPHENSON ,EST.	505	20	v.1
1332	1332		EL MAITEN	EL MAITEN	193	4	v.1
241	241		CORONEL RODOLFO BUNGE	CORONEL RODOLFO BUNG	109	1	v.1
4333	4333		CALAFATE	CALAFATE	499	19	v.1
4136	4136		BELLA VISTA	BELLA VISTA	484	18	v.1
3798	3798		EL DURAZNO	EL DURAZNO	451	16	v.1
2313	2313		MONTE GRANDE	MONTE GRANDE	246	6	v.1
4937	4937		EL HOYO	EL HOYO	529	21	v.1
5058	5058		PROVIDENCIA	PROVIDENCIA	555	21	v.1
2736	2736		CIENAGUILLAS	CIENAGUILLAS	297	9	v.1
3032	3032		COMANDANTE LEAL	COMANDANTE LEAL	338	11	v.1
3109	3109		PUNTA DE LOS LLANOS	PUNTA DE LOS LLANOS	347	11	v.1
2231	2231	3460	CURUZU CUATIA	CURUZU CUATIA	239	6	v.1
5117	5117		VILLA ELVIRA	VILLA ELVIRA	535	21	v.1
3638	3638		GENERAL ENRIQUE GODOY	GENERAL ENRIQUE GODO	419	15	v.1
1306	1306		ASTRA	ASTRA	190	4	v.1
2815	2815		PURMAMARCA	PURMAMARCA	290	9	v.1
1409	1409		AGUA DE ORO	AGUA DE ORO	205	5	v.1
1687	1687		JEANMAIRE	JEANMAIRE	210	5	v.1
1511	1511		CHALACEA	CHALACEA	221	5	v.1
1460	1460	2419	BRINKMANN	BRINKMANN	210	5	v.1
2209	2209		COLONIA CAROLINA ,AP.	COLONIA CAROLINA ,AP	250	6	v.1
2453	2453		EL MOCHO ,AP.	EL MOCHO ,AP.	275	7	v.1
5232	5232		COLOMBRES	COLOMBRES	568	23	v.1
1861	1861		MAJADA DE SANTIAGO	MAJADA DE SANTIAGO	222	5	v.1
4750	4750		RAMAYON	RAMAYON	517	20	v.1
4621	4621		KILOMETRO 405 ,EST.	KILOMETRO 405 ,EST.	515	20	v.1
1316	1316		CAMPO ESCALANTE ,AP.	CAMPO ESCALANTE ,AP.	190	4	v.1
3200	3200		EL BORBOLLON	EL BORBOLLON	369	12	v.1
1705	1705		KILOMETRO 563 ,DV.	KILOMETRO 563 ,DV.	220	5	v.1
5159	5159		ESTACION DE APOYO Nº 1 FUERZA AEREA ARG.	ESTACION DE APOYO Nº	563	22	v.1
238	238		CORONEL MARTINIANO CHILAVERT ,PDA.	CORONEL MARTINIANO C	108	1	v.1
4182	4182		EL RETAMO	EL RETAMO	484	18	v.1
5318	5318		LA HIGUERA	LA HIGUERA	565	23	v.1
1525	1525		CHURQUI CAÑADA	CHURQUI CAÑADA	227	5	v.1
5422	5422		TINAJEROS	TINAJEROS	564	23	v.1
1754	1754		LA PARA	LA PARA	221	5	v.1
5342	5342		LOS SARMIENTOS	LOS SARMIENTOS	569	23	v.1
3882	3882		MESETA	MESETA	441	16	v.1
4187	4187		FRAGA	FRAGA	487	18	v.1
3651	3651		KILOMETRO 1040	KILOMETRO 1040	420	15	v.1
2253	2253		IFRAN	IFRAN	250	6	v.1
997	997		ANCASTI	ANCASTI	149	2	v.1
1491	1491		CAPILLA DE LOS REMEDIOS	CAPILLA DE LOS REMED	221	5	v.1
285	285		DUFAUR	DUFAUR	31	1	v.1
4785	4785		SAN GENARO NORTE	SAN GENARO NORTE	514	20	v.1
946	946	1894	VILLA ELISA	VILLA ELISA	9	1	v.1
4194	4194		JARILLA	JARILLA	481	18	v.1
5418	5418		TARUCA PAMPA	TARUCA PAMPA	564	23	v.1
1648	1648		FRAGUEIRO	FRAGUEIRO	203	5	v.1
1045	1045		EL TACO	EL TACO	149	2	v.1
2358	2358		SANTILLAN	SANTILLAN	250	6	v.1
1836	1836		LOS MANANTIALES	LOS MANANTIALES	228	5	v.1
4067	4067		PISMANTA	PISMANTA	465	17	v.1
5040	5040		NUEVA FRANCIA	NUEVA FRANCIA	538	21	v.1
253	253		DAIREAUX	DAIREAUX	40	1	v.1
3153	3153		ALGARROBITO	ALGARROBITO	359	12	v.1
1901	1901		OJO DE AGUA	OJO DE AGUA	206	5	v.1
2446	2446	3105	DIAMANTE	DIAMANTE	265	7	v.1
4344	4344		DE BIEDMA, ANTONIO	DE BIEDMA, ANTONIO	496	19	v.1
4352	4352		EL TURBIO ,EST.GOBERNADOR MEYER	EL TURBIO ,EST.GOBER	495	19	v.1
5132	5132		VILLA SILIPICA	VILLA SILIPICA	538	21	v.1
2631	2631		COLONIA PERIN	COLONIA PERIN	278	8	v.1
4801	4801	2447	SAN VICENTE	SAN VICENTE	511	20	v.1
3933	3933		ROSARIO DEL DORADO	ROSARIO DEL DORADO	432	16	v.1
1879	1879		MOLINARI	MOLINARI	207	5	v.1
2585	2585		SAUCE DE LUNA	SAUCE DE LUNA	275	7	v.1
650	650		NAHUEL RUCA	NAHUEL RUCA	83	1	v.1
2265	2265		KILOMETRO 173 ,EMB	KILOMETRO 173 ,EMB	237	6	v.1
3937	3937		SAN ANTONIO DE LOS COBRES	SAN ANTONIO DE LOS C	443	16	v.1
1950	1950		POZO DE LA LOMA	POZO DE LA LOMA	221	5	v.1
192	192		CHACABUCO	CHACABUCO	94	1	v.1
999	999		ANDALHUALA	ANDALHUALA	151	2	v.1
3169	3169		BUENA NUEVA	BUENA NUEVA	358	12	v.1
4951	4951		GARZA	GARZA	554	21	v.1
1703	1703		KILOMETRO 480 ,AP.	KILOMETRO 480 ,AP.	219	5	v.1
4322	4322		BAHIA LAURA	BAHIA LAURA	496	19	v.1
4724	4724	2409	PEREYRA, ZENON	PEREYRA, ZENON	511	20	v.1
377	377	1657	GENERAL SAN MARTIN ,EST.SAN MARTIN	GENERAL SAN MARTIN ,	108	1	v.1
2089	2089		TASMA	TASMA	215	5	v.1
3941	3941		SAN NICOLAS	SAN NICOLAS	429	16	v.1
2137	2137		VILLA FONTANA	VILLA FONTANA	221	5	v.1
5424	5424		TREJOS	TREJOS	570	23	v.1
1842	1842		LOS MORTERITOS	LOS MORTERITOS	206	5	v.1
4327	4327		BELLA VISTA	BELLA VISTA	497	19	v.1
3742	3742		ANTA	ANTA	432	16	v.1
5335	5335		LOS AGUIRRE	LOS AGUIRRE	574	23	v.1
5092	5092		SIETE ARBOLES	SIETE ARBOLES	531	21	v.1
936	936	1653	VILLA BALLESTER	VILLA BALLESTER	143	1	v.1
1974	1974		RANGEL	RANGEL	221	5	v.1
4686	4686		MANUCHO	MANUCHO	508	20	v.1
5029	5029		MATARA	MATARA	552	21	v.1
4454	4454		BERNA	BERNA	504	20	v.1
667	667		OCHANDIO	OCHANDIO	110	1	v.1
76	76		ASAMBLEA	ASAMBLEA	52	1	v.1
2913	2913		EMBAJADOR MARTINI	EMBAJADOR MARTINI	304	10	v.1
3354	3354		VISTA FLORES	VISTA FLORES	367	12	v.1
3529	3529		COLIPILLI	COLIPILLI	410	14	v.1
719	719		PIEDRITAS	PIEDRITAS	64	1	v.1
405	405		GOYENECHE	GOYENECHE	10	1	v.1
2678	2678		MISION YACARE	MISION YACARE	283	8	v.1
3705	3705		RIO COLORADO	RIO COLORADO	422	15	v.1
1176	1176		COLONIA EL PARAISAL	COLONIA EL PARAISAL	173	3	v.1
1143	1143		SUMAMPA	SUMAMPA	148	2	v.1
198	198		CHASICO	CHASICO	98	1	v.1
1359	1359		KILOMETRO 192	KILOMETRO 192	189	4	v.1
305	305		EL ZORRO	EL ZORRO	42	1	v.1
703	703		PEARSON	PEARSON	44	1	v.1
1397	1397		SARMIENTO	SARMIENTO	192	4	v.1
751	751		PUNTA CHICA	PUNTA CHICA	129	1	v.1
3613	3613		COLONIA JOSEFA	COLONIA JOSEFA	420	15	v.1
4272	4272		SALINAS DEL BEBEDERO	SALINAS DEL BEBEDERO	481	18	v.1
4434	4434		ARMINDA	ARMINDA	503	20	v.1
4943	4943		EL PUESTITO	EL PUESTITO	536	21	v.1
1466	1466		BURMEISTER	BURMEISTER	224	5	v.1
4306	4306		VILLA DE PRAGA	VILLA DE PRAGA	492	18	v.1
1231	1231		LA CLOTILDE	LA CLOTILDE	185	3	v.1
2775	2775		LA ALMONA	LA ALMONA	291	9	v.1
1160	1160		BASAIL	BASAIL	162	3	v.1
2195	2195		CAMPO GRANDE	CAMPO GRANDE	246	6	v.1
688	688		PARISH	PARISH	1	1	v.1
4304	4304		USIYAL	USIYAL	482	18	v.1
647	647		MUÑOZ	MUÑOZ	77	1	v.1
747	747		PUERTO CUATREROS	PUERTO CUATREROS	18	1	v.1
3497	3497		WANDA	WANDA	375	13	v.1
2115	2115	5105	VILLA ALLENDE	VILLA ALLENDE	205	5	v.1
513	513	1900	LA PLATA	LA PLATA	9	1	v.1
3748	3748		BALBOA	BALBOA	435	16	v.1
5165	5165		MISION SALESIANA	MISION SALESIANA	561	22	v.1
3114	3114		SAN ANTONIO	SAN ANTONIO	349	11	v.1
3443	3443		PUERTO CARAGUATAY	PUERTO CARAGUATAY	388	13	v.1
1186	1186		COLONIAS UNIDAS	COLONIAS UNIDAS	165	3	v.1
2421	2421		COLONIA ARRUABARRENA	COLONIA ARRUABARRENA	274	7	v.1
977	977		WILDE	WILDE	54	1	v.1
5043	5043		PALO NEGRO	PALO NEGRO	557	21	v.1
909	909		TRIUNVIRATO	TRIUNVIRATO	46	1	v.1
3809	3809		EL TUNAL	EL TUNAL	441	16	v.1
833	833	1663	SAN MIGUEL	SAN MIGUEL	33	1	v.1
2243	2243		GALARZA	GALARZA	254	6	v.1
3118	3118		SAN JUAN	SAN JUAN	345	11	v.1
5085	5085		SANTA MARIA SALOME	SANTA MARIA SALOME	530	21	v.1
4561	4561	2630	FIRMAT	FIRMAT	502	20	v.1
4200	4200		LA BAJADA	LA BAJADA	487	18	v.1
4148	4148		CHIMBORAZO	CHIMBORAZO	479	18	v.1
3707	3707		SAN ANTONIO OESTE	SAN ANTONIO OESTE	423	15	v.1
107	107		BARRIO COLONIA ALEGRE	BARRIO COLONIA ALEGR	68	1	v.1
921	921		VALLIMANCA	VALLIMANCA	128	1	v.1
1185	1185		COLONIA VELAZ	COLONIA VELAZ	176	3	v.1
5270	5270		HUASA PAMPA NORTE ,EST.HUASA PAMPA	HUASA PAMPA NORTE ,E	572	23	v.1
2963	2963		QUEHUE	QUEHUE	324	10	v.1
3727	3727		"20 DE FEBRERO"	"20 DE FEBRERO"	429	16	v.1
1331	1331		EL CORCOVADO	EL CORCOVADO	199	4	v.1
878	878		STEGMANN	STEGMANN	107	1	v.1
4892	4892		ARGENTINA	ARGENTINA	537	21	v.1
853	853		SANTA TERESITA	SANTA TERESITA	123	1	v.1
3424	3424		LEIS ,PDA.	LEIS ,PDA.	393	13	v.1
1041	1041		EL PAJONAL ,EST.POMAN	EL PAJONAL ,EST.POMA	159	2	v.1
3140	3140		VICHIGASTA	VICHIGASTA	339	11	v.1
2773	2773		KILOMETRO 1321 ,DV.	KILOMETRO 1321 ,DV.	293	9	v.1
4932	4932		EL CAMBIADO	EL CAMBIADO	531	21	v.1
2670	2670		LAGUNA NAICK-NECK	LAGUNA NAICK-NECK	279	8	v.1
4318	4318		ALMA GAUCHA	ALMA GAUCHA	496	19	v.1
2916	2916		GAMAY	GAMAY	324	10	v.1
483	483		KILOMETRO 641 ,PDA.	KILOMETRO 641 ,PDA.	127	1	v.1
1992	1992		RODEO GRANDE	RODEO GRANDE	206	5	v.1
2543	2543		NUEVA VIZCAYA	NUEVA VIZCAYA	275	7	v.1
5188	5188		AGUA DULCE ,EMP.	AGUA DULCE ,EMP.	568	23	v.1
2014	2014		SAN ANTONIO	SAN ANTONIO	214	5	v.1
4693	4693		MAUA	MAUA	511	20	v.1
5182	5182		VIAMONTE	VIAMONTE	561	22	v.1
4393	4393		PASO GREGORES	PASO GREGORES	496	19	v.1
2710	2710		ABDON CASTRO TOLAY	ABDON CASTRO TOLAY	288	9	v.1
4983	4983		KILOMETRO 546 ,AP.	KILOMETRO 546 ,AP.	552	21	v.1
1083	1083		LAS MOJARRAS	LAS MOJARRAS	151	2	v.1
3192	3192		CORRAL DE LORCA	CORRAL DE LORCA	365	12	v.1
298	298		EL PARAISO	EL PARAISO	115	1	v.1
1291	1291		TRES MOJONES	TRES MOJONES	164	3	v.1
3160	3160		ARROYITO	ARROYITO	359	12	v.1
4671	4671		LOPEZ ,EST.SAN MARTIN DE TOURS	LOPEZ ,EST.SAN MARTI	514	20	v.1
3185	3185		COEHUE-CO	COEHUE-CO	357	12	v.1
1876	1876	5107	MENDIOLAZA	MENDIOLAZA	205	5	v.1
80	80		ATILIO PESSAGNO	ATILIO PESSAGNO	15	1	v.1
2257	2257		ITATI	ITATI	259	6	v.1
5174	5174		RIO GRANDE	RIO GRANDE	561	22	v.1
4847	4847		VERA ,EST.GOBERNADOR VERA	VERA ,EST.GOBERNADOR	521	20	v.1
5369	5369		PALA PALA	PALA PALA	567	23	v.1
4090	4090		TAMBERIAS	TAMBERIAS	467	17	v.1
1786	1786		LAS CAÑITAS	LAS CAÑITAS	203	5	v.1
5072	5072		SALAVINA	SALAVINA	541	21	v.1
1224	1224		KILOMETRO 596 ,DV.	KILOMETRO 596 ,DV.	164	3	v.1
984	984		ZENTENA ,EST.	ZENTENA ,EST.	69	1	v.1
3403	3403		FACHINAL	FACHINAL	393	13	v.1
2315	2315		MUCHAS ISLAS	MUCHAS ISLAS	245	6	v.1
2854	2854		TIONSO	TIONSO	293	9	v.1
922	922	1888	VARELA, FLORENCIO	VARELA, FLORENCIO	80	1	v.1
4843	4843		TRAILL	TRAILL	523	20	v.1
2027	2027	2400	SAN FRANCISCO	SAN FRANCISCO	210	5	v.1
701	701		PAZ, MAXIMO	PAZ, MAXIMO	27	1	v.1
3297	3297		PAMPITA	PAMPITA	366	12	v.1
2693	2693		PUERTO PILCOMAYO	PUERTO PILCOMAYO	279	8	v.1
2256	2256		ITA IBATE	ITA IBATE	253	6	v.1
4992	4992		LA BANDA	LA BANDA	528	21	v.1
939	939		VILLA CARAZA	VILLA CARAZA	8	1	v.1
4942	4942		EL PORVENIR	EL PORVENIR	530	21	v.1
570	570	1832	LOMAS DE ZAMORA	LOMAS DE ZAMORA	65	1	v.1
548	548		LAS VAQUERIAS	LAS VAQUERIAS	63	1	v.1
1170	1170		CIERVO PETISO	CIERVO PETISO	169	3	v.1
1505	1505		CASTRO URDIALES	CASTRO URDIALES	209	5	v.1
220	220		COLONIA VELAZ	COLONIA VELAZ	102	1	v.1
3749	3749		BELLA VISTA	BELLA VISTA	435	16	v.1
4677	4677		LOS MOLINOS	LOS MOLINOS	513	20	v.1
802	802		SALINERA ,DV.	SALINERA ,DV.	59	1	v.1
5037	5037		MORALES	MORALES	536	21	v.1
3490	3490		SANTA RITA	SANTA RITA	374	13	v.1
783	783		RIVERA	RIVERA	43	1	v.1
1076	1076		LA PUNTILLA	LA PUNTILLA	152	2	v.1
925	925		VEDIA	VEDIA	142	1	v.1
4581	4581		GODEKEN	GODEKEN	513	20	v.1
5025	5025		MACO	MACO	536	21	v.1
5028	5028		MALBRAN	MALBRAN	537	21	v.1
4079	4079		SAN AGUSTIN DEL VALLE FERTIL	SAN AGUSTIN DEL VALL	466	17	v.1
4928	4928		CUCHI CORRAL	CUCHI CORRAL	542	21	v.1
2237	2237		EL SOMBRERO ,EMB.	EL SOMBRERO ,EMB.	251	6	v.1
4907	4907		BOQUERON	BOQUERON	546	21	v.1
2705	2705		TENIENTE GENERAL JUAN CARLOS SANCHEZ	TENIENTE GENERAL JUA	279	8	v.1
5219	5219		CEVIL REDONDO	CEVIL REDONDO	571	23	v.1
2909	2909		CUCHILLO-CO	CUCHILLO-CO	326	10	v.1
3409	3409		GOBERNADOR LOPEZ	GOBERNADOR LOPEZ	380	13	v.1
4595	4595		HANSEN	HANSEN	513	20	v.1
613	613		MECHONGUE	MECHONGUE	103	1	v.1
5095	5095		SIMBOLAR	SIMBOLAR	528	21	v.1
2036	2036		SAN JOSE DE LA DORMIDA	SAN JOSE DE LA DORMI	227	5	v.1
5320	5320		LA MADRID	LA MADRID	572	23	v.1
4809	4809		SANTA LUCIA	SANTA LUCIA	521	20	v.1
4538	4538		EDISON, TOMAS A.	EDISON, TOMAS A.	524	20	v.1
98	98		BALNEARIO ORIENTE	BALNEARIO ORIENTE	42	1	v.1
1946	1946		PLAZA VIDELA	PLAZA VIDELA	226	5	v.1
965	965		VILLA SENA	VILLA SENA	58	1	v.1
5069	5069		ROVERSI	ROVERSI	529	21	v.1
3567	3567		PLAZA HUINCUL	PLAZA HUINCUL	401	14	v.1
4128	4128		BALDE DE LOS TORRES	BALDE DE LOS TORRES	484	18	v.1
100	100		BALSA	BALSA	46	1	v.1
3172	3172		CALMUCO	CALMUCO	357	12	v.1
784	784		ROBERTS	ROBERTS	46	1	v.1
5236	5236		CONCEPCION	CONCEPCION	570	23	v.1
621	621		MINISTRO RIVADAVIA	MINISTRO RIVADAVIA	28	1	v.1
4218	4218		LAGUNAS LARGAS	LAGUNAS LARGAS	492	18	v.1
3086	3086		MALLIGASTA	MALLIGASTA	339	11	v.1
5484	5484		PUEBLO ESTHER	PUEBLO ESTHER		20	v.1
2196	2196		CAÑADITAS	CAÑADITAS	252	6	v.1
5310	5310		KILOMETRO 847 ,DV.	KILOMETRO 847 ,DV.	565	23	v.1
1868	1868		MANSILLA, LUCIO V.	MANSILLA, LUCIO V.	227	5	v.1
2809	2809		PERICO	PERICO	289	9	v.1
2569	2569		RAICES	RAICES	270	7	v.1
1860	1860		MAGIGASTA	MAGIGASTA	217	5	v.1
206	206		CIUDAD GRL.MARTIN MIGUEL DE GUEMES	CIUDAD GRL.MARTIN MI	3	1	v.1
2456	2456		EL PINGO	EL PINGO	266	7	v.1
502	502		LA LUCILA DEL MAR	LA LUCILA DEL MAR	123	1	v.1
2837	2837		SANTA BARBARA	SANTA BARBARA	295	9	v.1
2329	2329		PERUGORRIA	PERUGORRIA	239	6	v.1
2553	2553		PASTOR BRITOS	PASTOR BRITOS	267	7	v.1
3983	3983		"9 DE JULIO"	"9 DE JULIO"	459	17	v.1
2113	2113		VILLA AIZACATE	VILLA AIZACATE	214	5	v.1
557	557		LIBANO	LIBANO	122	1	v.1
3622	3622		CORONEL JUAN JOSE GOMEZ	CORONEL JUAN JOSE GO	419	15	v.1
1922	1922		PAUNERO	PAUNERO	203	5	v.1
3650	3650		KILOMETRO 1013	KILOMETRO 1013	420	15	v.1
2531	2531		MANDISOVI	MANDISOVI	274	7	v.1
3019	3019		CARRIZAL	CARRIZAL	345	11	v.1
5004	5004		LAS ABRAS	LAS ABRAS	556	21	v.1
2172	2172		AGUAPEY	AGUAPEY	238	6	v.1
1425	1425		ALTO FRESCO	ALTO FRESCO	204	5	v.1
5364	5364		NUEVA ESPAÑA	NUEVA ESPAÑA	567	23	v.1
1183	1183		COLONIA MARIANO SARRATEA	COLONIA MARIANO SARR	161	3	v.1
2248	2248		GUAVIRAVI ,EST.25 DE FEBRERO	GUAVIRAVI ,EST.25 DE	240	6	v.1
527	527		LAFERRERE	LAFERRERE	3	1	v.1
69	69		ARROYO DE LA CRUZ	ARROYO DE LA CRUZ	50	1	v.1
2341	2341		RAMONES	RAMONES	246	6	v.1
2050	2050		SAN ROQUE	SAN ROQUE	207	5	v.1
2514	2514		LAGUNA LARGA	LAGUNA LARGA	270	7	v.1
239	239		CORONEL MOM	CORONEL MOM	14	1	v.1
723	723	1629	PILAR	PILAR	136	1	v.1
5403	5403		SANTA CRUZ	SANTA CRUZ	570	23	v.1
4959	4959		HOYON	HOYON	546	21	v.1
4052	4052		MEDANO DE ORO	MEDANO DE ORO	476	17	v.1
204	204		CIRCUNVALACION ,EST.	CIRCUNVALACION ,EST.	9	1	v.1
2534	2534		MIÑONES	MIÑONES	275	7	v.1
3345	3345		VARGAS, PEDRO	VARGAS, PEDRO	355	12	v.1
4244	4244		LUNA, LIBORIO	LUNA, LIBORIO	488	18	v.1
3617	3617		CONTRALMIRANTE CORDERO	CONTRALMIRANTE CORDE	419	15	v.1
110	110		BARROW	BARROW	63	1	v.1
4071	4071		PUNTA DEL AGUA	PUNTA DEL AGUA	460	17	v.1
3203	3203		EL CENTRAL	EL CENTRAL	371	12	v.1
790	790		ROMERO, ELIAS ,EST.	ROMERO, ELIAS ,EST.	100	1	v.1
1891	1891		MUSSI	MUSSI	215	5	v.1
1707	1707		KILOMETRO 579 ,AP.	KILOMETRO 579 ,AP.	207	5	v.1
5078	5078		SAN RAMON	SAN RAMON	531	21	v.1
5057	5057		POZUELOS	POZUELOS	533	21	v.1
3796	3796		EL CEBILLAR	EL CEBILLAR	434	16	v.1
5046	5046		PAMPA MUYOJ ,EMB.	PAMPA MUYOJ ,EMB.	529	21	v.1
2405	2405		BERDUC ,EST.MARTINIANO LEGUIZAMON	BERDUC ,EST.MARTINIA	268	7	v.1
3044	3044		EL QUEBRACHO	EL QUEBRACHO	345	11	v.1
4296	4296		TALITA	TALITA	484	18	v.1
